time,open,high,low,close
2026-03-22 16:57:00,154.6685,154.8945,153.5345,153.6805
2026-03-22 16:58:00,153.5975,153.7985,152.7195,153.2915
2026-03-22 16:59:00,153.3705,154.1435,152.2105,152.6515
2026-03-22 17:00:00,152.5845,154.0475,152.5035,152.9755
2026-03-22 17:01:00,153.0495,153.2855,151.2795,151.8665
2026-03-22 17:02:00,151.9505,155.6775,151.8695,155.6775
2026-03-22 17:03:00,155.6005,156.7845,154.6335,156.7845
2026-03-22 17:04:00,156.8565,157.6115,154.1305,154.4925
2026-03-22 17:05:00,154.4055,154.4125,152.8225,153.6365
2026-03-22 17:06:00,153.7045,154.1155,152.8265,153.5905
2026-03-22 17:07:00,153.5185,153.5185,150.7485,151.1195
2026-03-22 17:08:00,151.1895,151.4735,149.4485,150.1625
2026-03-22 17:09:00,150.0825,151.7355,150.0805,151.4745
2026-03-22 17:10:00,151.5475,154.7215,151.5475,153.9875
2026-03-22 17:11:00,154.0575,155.3755,153.5215,154.5485
2026-03-22 17:12:00,154.6285,155.2555,153.2505,155.1515
2026-03-22 17:13:00,155.0805,156.4225,153.5965,155.8385
2026-03-22 17:14:00,155.7585,157.2415,155.0625,155.0625
2026-03-22 17:15:00,154.9795,156.7105,154.8565,156.5505
2026-03-22 17:16:00,156.4775,157.9185,155.6215,157.8495
2026-03-22 17:17:00,157.7715,158.8675,157.5345,158.0295
2026-03-22 17:18:00,157.9535,158.4505,157.2185,157.9915
2026-03-22 17:19:00,157.7695,158.1895,156.3975,157.1545
2026-03-22 17:20:00,157.2415,158.1845,155.8765,156.4485
2026-03-22 17:21:00,156.3735,159.1765,156.2955,159.1765
2026-03-22 17:22:00,159.2495,161.5875,159.2495,161.2955
2026-03-22 17:23:00,161.2275,162.0595,160.4085,161.2645
2026-03-22 17:24:00,161.1885,161.8065,159.7035,161.1125
2026-03-22 17:25:00,161.0395,164.4185,160.9575,164.2445
2026-03-22 17:26:00,164.3485,165.6235,163.8055,164.7125
2026-03-22 17:27:00,164.7925,164.8935,161.8805,162.5235
2026-03-22 17:28:00,162.6215,163.5545,162.0505,163.2145
2026-03-22 17:29:00,163.2995,164.3605,163.0695,163.8625
2026-03-22 17:30:00,163.6315,164.3225,163.3025,163.5975
2026-03-22 17:31:00,163.5195,164.4705,163.0295,163.0585
2026-03-22 17:32:00,163.1505,164.4725,162.2935,163.7385
2026-03-22 17:33:00,163.8085,163.8925,161.1385,161.9995
2026-03-22 17:34:00,162.0755,162.8045,161.2595,161.9775
2026-03-22 17:35:00,162.0575,162.4865,160.7315,162.0035
2026-03-22 17:36:00,161.9345,162.4705,161.2785,162.0335
2026-03-22 17:37:00,161.9215,163.7295,161.5005,163.7295
2026-03-22 17:38:00,163.8065,163.9515,162.3895,163.8815
2026-03-22 17:39:00,163.9525,164.6845,163.2325,163.7205
